date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:13:12	277849/277849	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2006:03:19%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20SUPPLY%20OF%20FIRE%20FIGHTING%20EQUIPMENTS'S%20AND%20SERVICES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20SUPPLY%20OF%20FIRE%20FIGHTING%20EQUIPMENTS'S%20AND%20SERVICES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:12	277135/277135	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2005:55:47%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20PROVISION%20OF%20SECURITY%20SERVICES.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLIES%20-%20PROVISION%20OF%20SECURITY%20SERVICES.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:12	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:12%20GMT	https://nyerihigh.sc.ke/downloads/FORM%20THREE%20FEES%20STRUCTURE%202025.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/FORM%20THREE%20FEES%20STRUCTURE%202025.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:12	259294/259294	---M--	200	added ('OK')	application/pdf	date:Wed,%2011%20Jun%202025%2008:01:18%20GMT	https://nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLY%20-%20SUPPLY%20OF%20PHARMACEUTICAL.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/tenders/2025%20SCHOOL%20SUPPLY%20-%20SUPPLY%20OF%20PHARMACEUTICAL.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:12	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:12%20GMT	https://nyerihigh.sc.ke/downloads/FORM%20TWO%20AND%20FOUR%20FEES%20STRUCTURE%202025.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/FORM%20TWO%20AND%20FOUR%20FEES%20STRUCTURE%202025.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:13	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:12%20GMT	https://nyerihigh.sc.ke/downloads/SCHOOL%20NEWSLETTER%202025.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/SCHOOL%20NEWSLETTER%202025.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:13	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:13%20GMT	https://nyerihigh.sc.ke/downloads/COMPLETE%20SCHOOL%20UNIFORM%20LIST%202025.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/COMPLETE%20SCHOOL%20UNIFORM%20LIST%202025.pdf	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:13	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.a5.delayed	(from https://nyerihigh.sc.ke/sch-downloads)
10:13:13	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.a6.delayed	(from https://nyerihigh.sc.ke/gallery)
10:13:14	125853/125853	---M--	200	added ('OK')	image/jpeg	date:Wed,%2031%20May%202023%2015:33:22%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-46.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-46.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:14	139227/139227	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:31%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-1.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-1.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:14	176564/176564	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:34%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-2.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-2.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:15	32971/32971	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:49%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-4.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-4.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:15	133571/133571	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:42%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-3.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-3.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:15	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:15%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-6.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-6.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:15	120837/120837	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:55%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-7.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-7.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:16	292256/292256	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:55%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-5.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-5.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:16	79138/79138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:56%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-8.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-8.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:16	202912/202912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:56%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-9.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-9.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:17	217062/217062	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:31%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-10.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-10.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:17	257367/257367	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:34%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-11.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-11.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:17	75304/75304	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:34%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-13.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-13.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:17	201618/201618	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:32%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-12.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-12.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:18	298191/298191	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:33%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-14.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-14.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:18	105252/105252	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:54%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-15.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-15.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:18	55660/55660	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2009:15:16%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-16.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-16.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:18	116411/116411	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:33%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-17.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-17.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:19	42858/42858	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:40%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-18.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-18.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:19	34615/34615	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:34%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-19.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-19.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:20	314490/314490	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:35%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-20.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-20.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:20	233567/233567	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:37%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-21.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-21.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:20	80347/80347	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:37%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-22.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-22.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:22	220462/220462	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:37%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-24.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-24.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:22	243525/243525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:37%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-23.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-23.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:22	278463/278463	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:39%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-25.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-25.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:22	153081/153081	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:40%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-27.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-27.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:22	61128/61128	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:40%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-26.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-26.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:22	75854/75854	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:40%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-28.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-28.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:24	235875/235875	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:41%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-29.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-29.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:24	264704/264704	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:56%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-31.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-31.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:24	149485/149485	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:41%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-30.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-30.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:24	194780/194780	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:43%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-32.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-32.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:25	225797/225797	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:43%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-33.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-33.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:25	272704/272704	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:43%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-34.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-34.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:25	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.cc.delayed	(from https://nyerihigh.sc.ke/gallery)
10:13:25	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.cd.delayed	(from https://nyerihigh.sc.ke/contact)
10:13:25	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.ce.delayed	(from https://nyerihigh.sc.ke/contact)
10:13:25	140223/140223	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:44%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-36.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-36.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:26	199196/199196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2006:16:49%20GMT	https://nyerihigh.sc.ke/img/gallery-img/pc-img-35.jpg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/img/gallery-img/pc-img-35.jpg	(from https://nyerihigh.sc.ke/gallery)
10:13:26	1158/1158	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Oct%202021%2005:55:32%20GMT	https://nyerihigh.sc.ke/js/google-map/map-active.js	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/js/google-map/map-active.js	(from https://nyerihigh.sc.ke/contact)
10:13:26	0/-1	---M--	301	error ('')			https://nyerihigh.sc.ke/index.html	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/index.d0.delayed	(from https://nyerihigh.sc.ke/students-uniform)
10:13:26	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:26%20GMT	https://nyerihigh.sc.ke/downloads/Form%20One%20Uniform%20List%202024.pdf	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/downloads/Form%20One%20Uniform%20List%202024.pdf	(from https://nyerihigh.sc.ke/students-uniform)
10:13:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2007:13:26%20GMT	https://nyerihigh.sc.ke/css/owl.video.play.png	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/css/owl.video.play.png	(from https://nyerihigh.sc.ke/css/owl.carousel.min.css)
10:13:27	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Oct%202021%2006:05:09%20GMT	https://nyerihigh.sc.ke/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/fontawesome-webfont3e6e.eot	(from https://nyerihigh.sc.ke/css/font-awesome.min.css)
10:13:28	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Oct%202021%2006:05:10%20GMT	https://nyerihigh.sc.ke/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/fontawesome-webfont3e6e.woff2	(from https://nyerihigh.sc.ke/css/font-awesome.min.css)
10:13:28	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Oct%202021%2006:05:09%20GMT	https://nyerihigh.sc.ke/fonts/fontawesome-webfont.eot?	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/fontawesome-webfontd41d.eot	(from https://nyerihigh.sc.ke/css/font-awesome.min.css)
10:13:29	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Oct%202021%2006:05:10%20GMT	https://nyerihigh.sc.ke/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/fontawesome-webfont3e6e.woff	(from https://nyerihigh.sc.ke/css/font-awesome.min.css)
10:13:29	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2012%20Oct%202021%2006:05:09%20GMT	https://nyerihigh.sc.ke/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/fontawesome-webfont3e6e.ttf	(from https://nyerihigh.sc.ke/css/font-awesome.min.css)
10:13:29	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Oct%202021%2006:05:09%20GMT	https://nyerihigh.sc.ke/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/fontawesome-webfont3e6e.svg	(from https://nyerihigh.sc.ke/css/font-awesome.min.css)
10:13:29	18960/18960	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Oct%202021%2006:05:09%20GMT	https://nyerihigh.sc.ke/fonts/icomoon.eot?yu9alg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/icomoon62b1.eot	(from https://nyerihigh.sc.ke/css/custom-icon.css)
10:13:29	18796/18796	---M--	200	added ('OK')	font/ttf	date:Tue,%2012%20Oct%202021%2006:05:10%20GMT	https://nyerihigh.sc.ke/fonts/icomoon.ttf?yu9alg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/icomoon62b1.ttf	(from https://nyerihigh.sc.ke/css/custom-icon.css)
10:13:30	18872/18872	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Oct%202021%2006:05:10%20GMT	https://nyerihigh.sc.ke/fonts/icomoon.woff?yu9alg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/icomoon62b1.woff	(from https://nyerihigh.sc.ke/css/custom-icon.css)
10:13:30	61147/61147	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Oct%202021%2006:05:10%20GMT	https://nyerihigh.sc.ke/fonts/icomoon.svg?yu9alg	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/icomoon62b1.svg	(from https://nyerihigh.sc.ke/css/custom-icon.css)
10:13:30	1264/1264	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Oct%202021%2006:05:07%20GMT	https://nyerihigh.sc.ke/fonts/classy.eot?fftrrv	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/classycb9b.eot	(from https://nyerihigh.sc.ke/css/classy-nav.min.css)
10:13:31	1100/1100	---M--	200	added ('OK')	font/ttf	date:Tue,%2012%20Oct%202021%2006:05:08%20GMT	https://nyerihigh.sc.ke/fonts/classy.ttf?fftrrv	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/classycb9b.ttf	(from https://nyerihigh.sc.ke/css/classy-nav.min.css)
10:13:31	1176/1176	---M--	200	added ('OK')	font/woff	date:Tue,%2012%20Oct%202021%2006:05:08%20GMT	https://nyerihigh.sc.ke/fonts/classy.woff?fftrrv	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/classycb9b.woff	(from https://nyerihigh.sc.ke/css/classy-nav.min.css)
10:13:31	781/781	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Oct%202021%2006:05:08%20GMT	https://nyerihigh.sc.ke/fonts/classy.svg?fftrrv	C:/Users/Hardware/Desktop/NYERI/nyerihigh.sc.ke/fonts/classycb9b.svg	(from https://nyerihigh.sc.ke/css/classy-nav.min.css)
